#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T16:52+0000 #
#####################################################################
#
# seed = 2.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.105 0.682 0.622 0.00671 0.7948216125369072 3.6097559928894043 1.5704688110369411 0.2765958122062368 0.8982300884955752 0.9767441860465116 0.943565883903938 3.077195238156112E-4
2.2 0.0962 0.192 0.137 0.000871 0.5217011831700802 2.9283888787031174 1.194903488521959 0.20107402309076455 0.911504424778761 0.986046511627907 0.9490756997556072 2.776422586402791E-4
3.2 0.0533 0.146 0.0887 0.000649 0.3660272806882858 2.98462500423193 1.1118141896784741 0.22230540000515686 0.9247787610619469 0.986046511627907 0.9536498230900597 1.8537319942386264E-4
4.2 0.0337 0.106 0.0630 0.000454 0.2637970671057701 3.4275805316865444 1.0625265209332801 0.2416138459826463 0.9247787610619469 0.9953271028037384 0.9579347884663895 2.058971961686411E-4
5.2 0.0212 0.0900 0.0458 0.000348 0.21740376483649015 3.5108973383903503 1.0890722471637466 0.2813501176430917 0.915929203539823 0.9953271028037384 0.9567750752957173 2.2486168114872683E-4
6.2 0.0406 0.100 0.0670 0.000227 0.3028710316866636 2.5236221235245466 1.028089352480869 0.17261623142294283 0.9247787610619469 0.9906542056074766 0.9577124988183564 1.645763899231702E-4
7.2 0.0209 0.0753 0.0445 0.000195 0.21001001074910164 2.5236221235245466 1.0190523931534394 0.1741489272047853 0.9288888888888889 1.0 0.958707326318342 1.9316870011368013E-4
8.2 0.0123 0.0579 0.0305 0.000150 0.19331882800906897 2.7427691500633955 1.0832373582976893 0.2331924043663761 0.9247787610619469 0.9906542056074766 0.9580127351435079 1.7252404655934147E-4
9.2 0.00890 0.0475 0.0213 9.54e-05 0.11086130561307073 2.8176804576069117 1.0826272001064203 0.23849142704608822 0.9247787610619469 1.0 0.9602475468652127 1.8864857854075456E-4
10.2 0.00508 0.0504 0.0153 7.10e-05 0.13901380123570561 3.111788544803858 1.1469499792258566 0.2800855471197889 0.9247787610619469 0.9953271028037384 0.9588304540766828 1.8227775556342444E-4
11.2 0.0211 0.0611 0.0372 8.99e-05 0.18158369790762663 2.742046250961721 0.9805207317699567 0.22560967794536207 0.8982300884955752 0.9953271028037384 0.9620601012056789 2.2297476119192706E-4
