#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T08:51+0000 #
#####################################################################
#
# seed = 2.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.2 0.0607 0.178 0.131 0.00147 4.554429806768894 9.77216286957264 7.09325719686846 1.0815539415586861 0.8142548596112311 0.9057692307692308 0.8641775487381589 5.486622946984242E-4
14.2 0.0434 0.153 0.103 0.00125 4.615508951246738 10.008727490901947 7.239172972779973 1.2664968509612247 0.8099352051835853 0.9038461538461539 0.8639711818808741 6.515338839239277E-4
15.2 0.0314 0.192 0.0844 0.00133 4.70654422044754 10.792908526957035 7.36595398116818 1.491168012300742 0.8173076923076923 0.9096153846153846 0.8662347929997768 6.284793501252639E-4
16.2 0.0810 0.234 0.172 0.00263 3.843212805688381 9.03886353969574 6.56295000653093 1.0600002248249607 0.8134615384615385 0.925 0.8697452048491465 7.524159238470961E-4
17.2 0.0516 0.180 0.123 0.00184 4.128883562982082 9.522323690354824 6.608668307851379 1.1683510475803025 0.8268398268398268 0.9211538461538461 0.8724790294748448 6.05611339383216E-4
18.2 0.0347 0.150 0.0935 0.00152 3.9348676428198814 9.836711749434471 6.843671941164454 1.4478952694655967 0.8269230769230769 0.9211538461538461 0.8715975431755669 6.883081701493584E-4
19.2 0.0256 0.131 0.0745 0.00130 4.484648771584034 9.860561398789287 7.027670647003106 1.228735711262413 0.823076923076923 0.9153846153846154 0.8724179486969714 5.82386081286819E-4
20.2 0.0190 0.115 0.0621 0.00114 4.264223091304302 10.399289444088936 7.177654144053425 1.4774791037897632 0.8288461538461539 0.9211538461538461 0.8725836243789807 5.851440847979164E-4
21.2 0.0589 0.213 0.143 0.00258 3.518839292228222 9.334398910403252 6.2863328990836935 1.1777012031682819 0.8203463203463204 0.9307692307692308 0.8767945082874888 8.347664079021702E-4
22.2 0.0317 0.166 0.0997 0.00192 3.7098940014839172 9.694416619837284 6.450096840184415 1.1977874024717186 0.823076923076923 0.9307692307692308 0.8777667998847805 7.168695097763361E-4
23.2 0.0244 0.141 0.0764 0.00156 4.3833825290203094 10.072871156036854 6.699092752901682 1.2862723577194684 0.816017316017316 0.9153846153846154 0.8746124649438635 7.361058372181284E-4
24.2 0.0176 0.120 0.0613 0.00134 4.069440305233002 10.573975324630737 6.990127091121394 1.639024607904384 0.8207343412526998 0.9192307692307692 0.8740519570871893 6.875094981961342E-4
25.2 0.0124 0.111 0.0527 0.00129 4.1689679101109505 10.121612764894962 7.043186546817499 1.72550507378341 0.8288461538461539 0.9211538461538461 0.8773725307270124 6.857186991389913E-4
26.2 0.0449 0.199 0.126 0.00253 3.391074351966381 8.720190316438675 6.010210958464692 1.1528824355542229 0.8288461538461539 0.9326923076923077 0.8838787955654857 7.485759709116622E-4
27.2 0.0233 0.155 0.0862 0.00195 3.406851515173912 9.741523057222366 6.281905740179354 1.3767160041543112 0.8250539956803455 0.9346153846153846 0.8814886202710177 7.85763889078859E-4
28.2 0.0168 0.129 0.0662 0.00154 3.416444629430771 10.001723535358906 6.516074126348637 1.5678684508292713 0.8173076923076923 0.9365384615384615 0.8821903704496847 7.891827892798283E-4
29.2 0.0123 0.113 0.0540 0.00139 3.36122764647007 10.58388276398182 6.748294581077062 1.5500186714601605 0.8288461538461539 0.925 0.8809827786204676 6.707451872970531E-4
30.2 0.00958 0.108 0.0475 0.00131 3.1616652756929398 10.568685539066792 6.933414829807589 1.8142055734434517 0.8293736501079914 0.9326923076923077 0.8804324061917205 6.713799828325915E-4
#####################################################################
# End of data export. Simulation finished at: 2025-01-28T09:07+0000 #
#####################################################################
