#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T11:57+0000 #
#####################################################################
#
# seed = 1.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.870 1.93 1.70 0.0368 16.111487865447998 23.451046228408813 20.31609834730625 2.787309348575509 0.5698689956331878 0.7219152854511971 0.6478607375376321 0.0011010047852766786
2.2 0.723 1.17 0.973 0.0118 14.28366231918335 20.15509021282196 17.33666363917291 1.9527774889139657 0.6105032822757112 0.7513812154696132 0.6957930313997845 9.149877946547729E-4
3.2 0.614 0.939 0.769 0.00781 13.488669902086258 19.08003270626068 16.089883101483185 1.8792396639494737 0.6411378555798687 0.7845303867403315 0.717219743267353 8.698535915591905E-4
4.2 0.500 0.765 0.629 0.00517 12.847816407680511 18.718210697174072 15.368049724027514 1.7930303236964837 0.6630196936542669 0.7845303867403315 0.7324391591643644 7.566173473961633E-4
5.2 0.407 0.679 0.522 0.00454 12.644417554140091 18.330922424793243 15.040825189401705 2.2187131998012144 0.6542669584245077 0.7845303867403315 0.7395349165948697 7.11479425223309E-4
6.2 0.499 0.818 0.642 0.00774 12.077186524868011 17.533234179019928 14.56765554410716 1.799065879109169 0.6673960612691466 0.7955801104972375 0.7418129607090829 7.555465051529802E-4
7.2 0.348 0.628 0.505 0.00464 11.636857241392136 17.69929838180542 14.219400952880582 1.9575169730444335 0.6739606126914661 0.7918968692449355 0.7515632762319033 7.156584003834561E-4
8.2 0.313 0.496 0.402 0.00253 11.636857241392136 17.362429440021515 14.030077582535645 1.826467073780983 0.6827133479212254 0.7982142857142858 0.7597324695131457 6.17306314837681E-4
9.2 0.242 0.396 0.323 0.00161 11.472056925296783 16.999537229537964 13.959214468176166 1.7641770143604927 0.687089715536105 0.7974217311233885 0.7649102613559885 5.579085939699402E-4
10.2 0.207 0.335 0.260 0.000864 11.624450922012329 17.520086467266083 14.068358798200885 2.0567571189495713 0.6914660831509847 0.8089285714285714 0.7683623265766327 5.476984061489551E-4
11.2 0.272 0.496 0.418 0.00251 10.734974354505539 15.984248399734497 13.056277500465512 1.4167637736106182 0.7177242888402626 0.8125 0.7725948668181443 4.445718020986624E-4
12.2 0.250 0.377 0.312 0.00110 10.859141498804092 17.537703812122345 13.163714903096357 1.8717257763060302 0.7221006564551422 0.8125 0.7758890659509567 4.7579677687197236E-4
