#####################################################################
# Alchemist log file - simulation started at: 2025-01-22T11:30+0000 #
#####################################################################
#
# seed = 5.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.633 1.61 1.37 0.0441 2.88398015499115 7.082009464502335 5.833891271971739 0.4009402707637612 0.7365269461077845 0.8648648648648649 0.8126585123801775 9.258677446107302E-4
2.2 0.378 0.706 0.536 0.0121 2.748790591955185 5.85968092083931 3.959283397031518 0.5163248478685015 0.796 0.8982035928143712 0.8574657861759802 4.5586220649324456E-4
3.2 0.249 0.449 0.336 0.00345 2.1898737102746964 5.2411006689071655 3.4643638701393056 0.583637456074237 0.8143712574850299 0.9069069069069069 0.8690880975485261 4.8647947864702284E-4
4.2 0.160 0.329 0.240 0.00180 1.9420937821269035 5.332268342375755 3.2570981385472875 0.6657022789031171 0.82 0.9129129129129129 0.8756475511434029 5.405719130481865E-4
5.2 0.120 0.251 0.178 0.00111 1.859575979411602 5.747360855340958 3.2199737381619906 0.7206474864790868 0.8203592814371258 0.918918918918919 0.8751242103790982 5.243954061531852E-4
6.2 0.123 0.368 0.241 0.00261 1.8290457800030708 5.250377058982849 3.0795885069439044 0.6114789710722397 0.8143712574850299 0.9221556886227545 0.8833747094894199 5.049748225379281E-4
7.2 0.122 0.261 0.171 0.00113 1.6982365846633911 5.821439862251282 3.0547052012183347 0.7162960333263446 0.8203592814371258 0.918918918918919 0.8820850296334749 5.816082572242969E-4
8.2 0.0812 0.193 0.122 0.000729 1.6844585090875626 5.821439862251282 3.09329378640709 0.7888669508098818 0.8203592814371258 0.92 0.8822983555886665 5.846402946632798E-4
9.2 0.0599 0.143 0.0878 0.000402 1.6352512538433075 5.403345242142677 3.153331723726856 0.7827909895404287 0.8143712574850299 0.9159159159159159 0.8809922159538349 5.46376484970161E-4
10.2 0.0405 0.156 0.0640 0.000428 1.614515669643879 5.911098599433899 3.2103612491807256 0.9284774663873443 0.8203592814371258 0.9279279279279279 0.8823344476207184 5.257381263772781E-4
11.2 0.0596 0.181 0.125 0.000597 1.497106984257698 4.98214615881443 2.850729271518783 0.6367137103063488 0.8263473053892215 0.9219219219219219 0.8903342464350328 4.808008478225878E-4
12.2 0.0521 0.136 0.0833 0.000382 1.5655872896313667 5.354287326335907 2.9765144411940128 0.7730770590965327 0.8323353293413174 0.933933933933934 0.8900497282451687 4.0231111325029383E-4
