#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T15:23+0000 #
#####################################################################
#
# seed = 2.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 1.27 2.25 2.18 0.0188 22.392653107643127 26.609894156455994 24.952971977492172 1.0361920086455316 0.5089820359281437 0.612 0.5587370259481038 4.7046469959812767E-4
2.2 0.988 1.31 1.24 0.00231 18.671187937259674 23.13159441947937 21.213567680368822 1.2384396177711845 0.5668662674650699 0.654690618762475 0.6145568030605456 5.674116690318071E-4
3.2 0.802 1.06 0.998 0.00159 17.683621406555176 22.431028366088867 19.93708486482501 1.259124117981172 0.592 0.696 0.6355744344644045 4.6066979422194963E-4
4.2 0.701 0.906 0.836 0.00114 16.37164080142975 22.60825502872467 19.339421403904755 1.745557233521786 0.6027944111776448 0.7245508982035929 0.6502289587491683 7.099802148721345E-4
5.2 0.661 0.779 0.712 0.000817 15.863488376140594 22.20405203104019 18.796814272801083 1.591667533704397 0.6227544910179641 0.7145708582834331 0.6615077345309381 4.7308635129198026E-4
6.2 0.654 0.925 0.829 0.00199 15.868844449520111 21.368737399578094 18.195707478870947 1.3651280160608439 0.6227544910179641 0.716566866267465 0.6699169161676647 4.507781824765124E-4
7.2 0.541 0.759 0.681 0.00138 15.416962385177612 21.368737399578094 17.86709365621209 1.3407571411678378 0.6387225548902196 0.7325349301397206 0.6764487691284099 5.036690085804238E-4
8.2 0.493 0.644 0.564 0.000870 15.026094734668732 22.881045520305634 17.761336090043187 1.995727344489049 0.6407185628742516 0.726 0.6804448602794412 4.3055362102482024E-4
9.2 0.376 0.534 0.466 0.000803 15.270481824874878 22.305399298667908 17.766965191811323 1.839017951788528 0.6447105788423154 0.732 0.6857766966067864 4.5469858170862535E-4
10.2 0.334 0.540 0.388 0.00103 14.706857025623322 22.69704633951187 17.7684284063677 2.0048497027623395 0.644 0.7345309381237525 0.6908946274118429 4.639853422569784E-4
11.2 0.457 0.618 0.555 0.00116 13.456148713827133 20.555734992027283 16.349061384176213 1.708171156025691 0.6626746506986028 0.7465069860279441 0.7035091483699268 3.6298833493387476E-4
12.2 0.328 0.497 0.437 0.000983 14.005182832479477 21.361272513866425 16.647830478847027 1.9454476754856322 0.656 0.7524950099800399 0.7031324850299401 4.418997690905187E-4
