#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T17:22+0000 #
#####################################################################
#
# seed = 1.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.347 0.691 0.566 0.0126 0.9190573021759292 4.09128999710083 2.2490634515392927 0.79223461068275 0.7733333333333333 0.9644444444444444 0.8985277777777778 0.0025337507223535585
2.2 0.0974 0.351 0.248 0.00675 0.6365767419338226 4.633155643939972 1.8992162077489378 0.7178942488805927 0.8 0.9777777777777777 0.9136574074074074 0.0016558107871464845
3.2 0.0714 0.304 0.205 0.00554 0.689908841799479 3.8263628110289574 1.7913681220018796 0.594865969714747 0.7866666666666666 0.9777777777777777 0.9195555555555556 0.0014445221959548198
4.2 0.0714 0.286 0.179 0.00470 0.6329343690740643 3.309450939297676 1.700088557714629 0.4972743061119088 0.8533333333333334 0.9733333333333334 0.9233425925925927 0.0012877498467734883
5.2 0.0588 0.265 0.161 0.00451 0.6244871951284949 3.3907329738140106 1.7296335079326468 0.5403680847681372 0.8488888888888889 0.9733333333333334 0.9240277777777778 0.001160770422905175
6.2 0.0672 0.303 0.191 0.00641 0.5558650251477957 3.5002825558185577 1.7040401094598678 0.5539088144949674 0.868 0.9822222222222222 0.9273703703703704 0.0010052205586200858
7.2 0.0557 0.274 0.165 0.00523 0.5361003084108233 2.7188715636730194 1.6195355083391403 0.4517424066578945 0.8755555555555555 0.9777777777777777 0.9294074074074075 9.275993345591453E-4
8.2 0.0407 0.283 0.149 0.00476 0.48030957276932895 5.215143978595734 1.6831151150097128 0.7629835383917937 0.8311111111111111 0.9777777777777777 0.9262222222222223 0.0012673580246913584
9.2 0.0375 0.248 0.138 0.00448 0.4586825701408088 4.010498136281967 1.6930378649153226 0.5584141642544572 0.8222222222222222 0.9822222222222222 0.9265 0.0011740530601523514
10.2 0.0317 0.233 0.127 0.00390 0.4606103482656181 3.20128833130002 1.637586876613053 0.44905482100743366 0.8711111111111111 0.9822222222222222 0.9287407407407408 8.106946852289646E-4
11.2 0.0430 0.293 0.160 0.00587 0.49460128508508205 5.187087416648865 1.6337651608959896 0.7263927114951898 0.8222222222222222 0.9822222222222222 0.9282685185185185 0.0012259079765344542
12.2 0.0309 0.262 0.141 0.00503 0.49795729713514447 3.146763429045677 1.6231184240225953 0.43645666187235954 0.8444444444444444 0.9822222222222222 0.9298333333333333 9.96434988179669E-4
