#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T16:32+0000 #
#####################################################################
#
# seed = 3.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.714 2.02 1.59 0.0450 15.22348940372467 21.984100580215454 18.548134919411194 2.520361835134349 0.5909090909090909 0.7910189982728842 0.6760280258436128 0.002382405393891132
2.2 0.661 1.14 0.884 0.0124 12.464815735816956 19.317888736724854 15.674391123621414 2.281684226781483 0.6417112299465241 0.8100172711571675 0.7236361788498668 0.00189944754379043
3.2 0.510 0.887 0.687 0.00813 11.497468292713165 17.741344928741455 14.49755811629196 2.2880005071666414 0.6631016042780749 0.8255613126079447 0.7459201727204396 0.0017773262437782067
4.2 0.400 0.730 0.556 0.00631 10.8404620885849 16.833259403705597 13.770794649918875 2.3025863215877096 0.6809651474530831 0.8341968911917098 0.760673320674889 0.0016490972734844573
5.2 0.319 0.617 0.458 0.00587 10.196318805217743 16.472348392009735 13.398773487191647 2.357935268047757 0.6863270777479893 0.8480138169257341 0.7686193345482543 0.0016815160150173312
6.2 0.260 0.771 0.540 0.0124 9.135409742593765 14.890826374292374 12.890827477754405 2.053492465246777 0.6943699731903485 0.8521739130434782 0.7769694473475866 0.0015082528613528517
7.2 0.202 0.623 0.420 0.00878 9.135409742593765 15.111864179372787 12.52299753689052 2.234112781786613 0.6943699731903485 0.8618307426597582 0.7823740183130911 0.0019211037284417086
8.2 0.158 0.514 0.333 0.00675 9.184489846229553 15.136828511953354 12.502925413660705 2.235720368999072 0.7032085561497327 0.8687392055267703 0.7877041308763354 0.0018665428466124814
9.2 0.115 0.426 0.265 0.00562 8.427830547094345 15.372982829809189 12.50343087715252 2.6788871946089796 0.7112299465240641 0.8643478260869565 0.7908586380787725 0.0017092761175746519
10.2 0.0911 0.403 0.214 0.00501 9.37878255546093 15.672913551330566 12.612222945705676 2.432191229462559 0.6898395721925134 0.8704663212435233 0.7941719569308081 0.0019911787693618586
11.2 0.0649 0.541 0.343 0.0113 8.015726774930954 15.219856053590775 11.645849224956086 2.2664607743371734 0.7085561497326203 0.8808290155440415 0.8019994270568777 0.001904497108599254
12.2 0.0504 0.427 0.249 0.00724 7.515403524041176 15.24318414926529 11.809559930038327 2.5786970391049615 0.707774798927614 0.8765217391304347 0.802806141706592 0.0017993468941399791
