#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T09:55+0000 #
#####################################################################
#
# seed = 2.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.371 1.08 0.911 0.0188 1.8902019262313843 5.723050445318222 3.6539223136690757 1.1072608876823564 0.7668161434977578 0.9404761904761905 0.8631334287131153 0.0020316779845906854
2.2 0.127 0.424 0.316 0.00784 0.8951752036809921 4.258422270417213 2.5095914840931073 0.621010825453967 0.8654708520179372 0.9841269841269841 0.9116252266648338 7.873693740407463E-4
3.2 0.0967 0.266 0.197 0.00320 0.8295047618448734 3.8226072788238525 2.2008149386383593 0.49318902119783575 0.8789237668161435 0.9682539682539683 0.920284071033554 5.623606807366071E-4
4.2 0.0607 0.190 0.135 0.00164 0.7029144838452339 3.942269906401634 2.085546774867301 0.4603394973857663 0.8836363636363637 0.9722222222222222 0.922399112096637 5.133029309049829E-4
5.2 0.0384 0.163 0.0964 0.00106 0.6273745596408844 3.558186411857605 2.0276785403111717 0.45067142389983067 0.8872727272727273 0.9761904761904762 0.9270249468348134 4.537019276645934E-4
6.2 0.0406 0.217 0.140 0.00240 0.4944632053375244 3.3445692136883736 1.911935889715096 0.38251174062864196 0.8789237668161435 0.9841269841269841 0.9302981446840418 4.8070207328058744E-4
7.2 0.0368 0.148 0.0913 0.00109 0.5099158398807049 3.4784564152359962 1.9096169076462197 0.4198669520675887 0.874439461883408 0.9761904761904762 0.9319180008775555 4.687603539970696E-4
8.2 0.0222 0.114 0.0622 0.000587 0.5826417449861765 3.5304672867059708 1.9049424844270106 0.42092407719521796 0.8923766816143498 0.9801587301587301 0.9326307218614481 4.0007093522318734E-4
9.2 0.0153 0.0813 0.0418 0.000314 0.5170991756021976 3.750643402338028 1.9892887744329832 0.4811897333202092 0.8923766816143498 0.9801587301587301 0.9325661745700125 4.5670495431482833E-4
10.2 0.00894 0.0623 0.0290 0.000170 0.5468572322279215 3.7516554687172174 2.0463045308727787 0.5039890559779201 0.8923766816143498 0.9801587301587301 0.9311099090237203 4.40676143384463E-4
11.2 0.0263 0.132 0.0721 0.000817 0.43654307909309864 3.3063471801579 1.7921939324248037 0.35329834295846646 0.8945454545454545 0.9841269841269841 0.9350349286487134 3.456310023787907E-4
