#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T15:42+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.2 0.0381 0.287 0.176 0.00321 7.548693478107452 16.801307410001755 11.687244118545399 5.246748418331383 0.7404718693284936 0.8604206500956023 0.8157219535974298 7.920611212943919E-4
14.2 0.0278 0.226 0.134 0.00220 7.926900625228882 17.023961663246155 11.995319594226505 5.484126152418351 0.7477313974591652 0.858508604206501 0.8143974169213014 7.394033178955695E-4
15.2 0.0219 0.177 0.107 0.00159 7.993180066347122 17.465482011437416 12.27128905124846 5.775425604715304 0.7404718693284936 0.8604206500956023 0.816409478095493 7.329757687245236E-4
16.2 0.0170 0.372 0.249 0.00703 6.918408840894699 17.57566386461258 11.33133016482073 6.057984534513312 0.7622504537205081 0.8661567877629063 0.8209708712259607 6.805849504495917E-4
17.2 0.0142 0.265 0.162 0.00400 6.797174572944641 17.287179872393608 11.571072527052213 6.116982694326681 0.7568058076225045 0.8623326959847036 0.8202472046882816 7.343164831857598E-4
18.2 0.0113 0.203 0.116 0.00248 7.104047507047653 17.087935864925385 11.85620161676464 5.940825627120536 0.7586206896551724 0.8713235294117647 0.82075589826322 7.512679234006393E-4
19.2 0.0127 0.158 0.0871 0.00157 7.321186721324921 18.647407799959183 12.225750219013815 6.840850930131924 0.7586206896551724 0.8776290630975143 0.8217771873099218 8.34042978158845E-4
20.2 0.00896 0.224 0.0725 0.00166 7.804952800273895 18.22948580980301 12.473091931307863 6.699653098669843 0.7622504537205081 0.8814531548757171 0.8214556439555823 7.198874160606373E-4
21.2 0.00803 0.311 0.210 0.00554 6.694148242473602 18.753230586647987 11.408032074037084 6.700994454663827 0.7422867513611615 0.8795411089866156 0.8262843164571267 8.878338986984975E-4
22.2 0.00896 0.214 0.126 0.00286 6.844884961843491 18.41707806289196 11.743058383935324 6.884087162867581 0.7604355716878403 0.8721374045801527 0.8259238165537496 7.79407372583008E-4
23.2 0.00681 0.158 0.0882 0.00170 7.310419514775276 18.731620967388153 12.08740974396763 6.7776346074882845 0.7676950998185118 0.8731617647058824 0.8254054124680169 7.81702559121965E-4
24.2 0.00754 0.134 0.0671 0.00121 7.258410632610321 18.384101286530495 12.301506378698225 7.030784285628001 0.7695099818511797 0.8676470588235294 0.8238072834963601 6.393389295764113E-4
25.2 0.00710 0.210 0.0573 0.00137 7.701131701469421 17.806220799684525 12.627342417662174 7.193746912153398 0.764065335753176 0.869980879541109 0.8248874881005722 7.081077959035528E-4
26.2 0.00675 0.277 0.188 0.00461 6.5054530799388885 18.539927691221237 11.538886884140084 6.997552738724878 0.7549909255898367 0.8718929254302104 0.8292595189747349 7.161306940176031E-4
27.2 0.00610 0.184 0.108 0.00224 6.697124660015106 19.059756442904472 11.79903746987111 7.190582712933132 0.7713248638838476 0.8694852941176471 0.8274197036784486 6.677537098182511E-4
28.2 0.00510 0.142 0.0751 0.00147 7.172468110918999 17.61696471273899 12.113560405249398 6.580968253467467 0.7676950998185118 0.8721374045801527 0.8282169876311245 6.66156826446194E-4
29.2 0.00587 0.124 0.0571 0.000986 7.449616342782974 17.64124369621277 12.491103597104786 6.825138808394634 0.769090909090909 0.8721374045801527 0.8277643435613447 6.271555183395015E-4
30.2 0.00554 0.244 0.0497 0.00155 7.67744305729866 19.00008925795555 12.768156751161467 7.694548504006221 0.7676950998185118 0.8731617647058824 0.8274350404346233 7.062452512858943E-4
#####################################################################
# End of data export. Simulation finished at: 2025-01-28T15:58+0000 #
#####################################################################
