#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T10:49+0000 #
#####################################################################
#
# seed = 2.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.2 0.0993 0.392 0.223 0.0104 1.926905820146203 6.077443152666092 3.537279225137051 1.2938313868469575 0.7641921397379913 0.9457627118644067 0.8699473939954981 0.002297835719214368
14.2 0.0871 0.361 0.201 0.00952 1.796894301660359 6.220993101596832 3.6087137829053972 1.2846729288067102 0.7729257641921398 0.9355932203389831 0.8695092574300247 0.0021300397276282296
15.2 0.0752 0.422 0.186 0.00995 1.7045698277652264 7.05769482254982 3.6150803653290495 1.3688874277859495 0.7729257641921398 0.9427312775330396 0.8725660616995772 0.0022354276629380503
16.2 0.106 0.440 0.251 0.0136 1.6626175437122583 6.472421497106552 3.357354642341913 1.2195873230391576 0.777292576419214 0.9383259911894273 0.8737054044809246 0.00232967427446628
17.2 0.0995 0.415 0.216 0.0103 1.7204010002315044 6.1895076632499695 3.4418539836115087 1.239921663118866 0.7729257641921398 0.9389830508474576 0.8723620390845955 0.002316725038389468
18.2 0.0823 0.362 0.193 0.00969 1.723764286376536 6.165140986442566 3.51790498146723 1.2468744901013946 0.7729257641921398 0.933920704845815 0.8726555779458524 0.0020719339288975216
19.2 0.0714 0.342 0.174 0.00851 1.7895600693300366 6.752183169126511 3.5653909671174615 1.2889222177419053 0.7543859649122807 0.9288135593220339 0.8736465756299913 0.002179718545625739
20.2 0.0605 0.312 0.159 0.00777 1.9781411662697792 7.097782552242279 3.68325252873971 1.5702464381704437 0.7554585152838428 0.9288135593220339 0.8734516176283021 0.002390551964590211
21.2 0.104 0.433 0.232 0.0122 1.8633753194008023 6.3702152967453 3.3655951375185396 1.091804045125942 0.7729257641921398 0.9389830508474576 0.8762134139068135 0.00186045690034588
22.2 0.0827 0.375 0.197 0.00980 1.765227866359055 6.068061649799347 3.4598685241647518 1.1500326069312643 0.777292576419214 0.9355932203389831 0.8742262656192905 0.002283388791871881
23.2 0.0641 0.333 0.178 0.00882 1.907400424592197 6.657742261886597 3.6136354516947904 1.268380375771325 0.7161572052401747 0.9355932203389831 0.8713286241493154 0.0022325930116375236
24.2 0.0561 0.355 0.160 0.00837 1.9345073476433754 6.254598453640938 3.5614291792311024 1.276459422380773 0.7729257641921398 0.9383259911894273 0.8758405323109344 0.001997183809516714
25.2 0.0535 0.296 0.146 0.00709 1.6895754621364176 6.420128419995308 3.665221959925475 1.3456177751472942 0.7729257641921398 0.9525423728813559 0.8761037817927761 0.0020078013321885167
26.2 0.0962 0.431 0.216 0.0113 1.6732190744951367 5.903556048870087 3.349004039893771 1.1818555140845555 0.7554585152838428 0.9423728813559322 0.8768413428082775 0.0022200415624030715
27.2 0.0787 0.365 0.185 0.00957 1.6379670328460634 6.572672724723816 3.4182390503180313 1.296981549559826 0.7685589519650655 0.9389830508474576 0.8801992126142096 0.002108840504135811
28.2 0.0697 0.337 0.164 0.00844 1.6971868756227195 6.306402772665024 3.4728938315765845 1.195068254385971 0.7816593886462883 0.9355932203389831 0.8798484507797828 0.0018858357291391837
29.2 0.0566 0.304 0.149 0.00726 1.8328122817911208 5.957536429166794 3.578016594129319 1.3303439089345175 0.7641921397379913 0.9389830508474576 0.8779796626597935 0.0022016101137094075
30.2 0.0450 0.288 0.138 0.00711 1.7120773079805076 6.1925007700920105 3.700023407295703 1.3968633043458025 0.7860262008733624 0.9322033898305084 0.8773071776089125 0.0017993365427566713
#####################################################################
# End of data export. Simulation finished at: 2025-01-28T10:57+0000 #
#####################################################################
