#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T14:52+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 1.25 2.21 2.14 0.0177 21.569811940193176 26.871389269828796 24.781121666232746 1.095735876220648 0.496 0.6427145708582834 0.5602759481037924 9.03177465767492E-4
2.2 1.02 1.28 1.22 0.00176 18.851644277572632 23.971314311027527 21.331137130657833 1.0629856666911022 0.55 0.656686626746507 0.6128862275449102 5.883456929518044E-4
3.2 0.862 1.03 0.986 0.00125 17.27356266975403 22.983101904392242 20.226942816128332 1.6032894642930582 0.58 0.696 0.6308656021290752 6.569764398384333E-4
4.2 0.710 0.895 0.831 0.00123 16.593947887420654 22.106345176696777 19.51817646001776 1.6090341334054716 0.6 0.7005988023952096 0.6449772122421823 5.653407087101264E-4
5.2 0.650 0.876 0.711 0.00139 16.56888347864151 22.150935292243958 19.195777432993054 1.766003999865641 0.592 0.694 0.6531363107119095 5.124754603348338E-4
6.2 0.684 0.949 0.828 0.00210 16.341808557510376 22.00182396173477 18.464182301114004 1.305059653754065 0.622 0.716 0.6664984198270126 3.9359555115078056E-4
7.2 0.516 0.761 0.683 0.00166 15.638977587223053 21.126147270202637 18.2126732673496 1.737862852290989 0.626 0.7265469061876247 0.6729906021290752 5.381788008403004E-4
8.2 0.492 0.632 0.569 0.00100 15.09866863489151 21.484402298927307 18.141277611255646 2.1587274283251343 0.626 0.728 0.6796923652694611 5.84147278488421E-4
9.2 0.388 0.530 0.471 0.000873 15.058520913124084 21.193778097629547 18.02358245352904 2.382027919369519 0.638 0.744 0.684771623419827 5.596201259236025E-4
10.2 0.334 0.554 0.393 0.00115 14.857860207557678 21.75642317533493 18.016592659056187 2.5437151693168336 0.628 0.744 0.689100133067199 5.523093701895621E-4
11.2 0.452 0.611 0.562 0.00128 13.844280004501343 19.465080440044403 16.553496913363535 1.6845352195854433 0.64 0.7445109780439122 0.7043348303393213 4.725310309435908E-4
12.2 0.334 0.494 0.445 0.00102 14.014662563800812 19.569392800331116 16.73947048932314 1.8937557923456039 0.656 0.744 0.7060410013306719 4.3237904247704205E-4
13.2 0.287 0.404 0.355 0.000700 13.690630733966827 19.96871542930603 16.981379522631567 2.1383413864873315 0.672 0.75 0.707960246174318 3.5789214976143297E-4
