#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T17:35+0000 #
#####################################################################
#
# seed = 3.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.370 0.675 0.553 0.0119 0.723860262427479 3.5074065923690796 2.159988461500272 0.6716323929986296 0.8177777777777778 0.9777777777777777 0.9021388888888889 0.0018975626477541374
2.2 0.0923 0.377 0.242 0.00640 0.6898863762617111 3.599799782037735 1.965873749213178 0.633337850523708 0.8088888888888889 0.9733333333333334 0.9052962962962963 0.0018728853865686015
3.2 0.0788 0.311 0.201 0.00500 0.5370683078945149 3.7283511459827423 1.821360512918871 0.6358693049383586 0.8 0.9866666666666667 0.9162592592592592 0.0012976839155940808
4.2 0.0713 0.303 0.178 0.00465 0.4799274869146757 3.72744220495224 1.7577263128194422 0.7194496094364277 0.8266666666666667 0.9822222222222222 0.9229259259259259 0.0013484367393398128
5.2 0.0551 0.259 0.158 0.00410 0.41587880067345395 3.646148845553398 1.7403524653522142 0.7551683492533168 0.84 0.9911111111111112 0.9235 0.0011081534016285789
6.2 0.0635 0.325 0.184 0.00583 0.4053193125519101 3.443868786096573 1.6886346739038245 0.6173092806013176 0.8444444444444444 0.9866666666666667 0.9228148148148149 0.001439834690482444
7.2 0.0480 0.283 0.160 0.00485 0.38409747928130855 4.0826456397771835 1.699375955993145 0.7409798883394152 0.8444444444444444 0.9822222222222222 0.9244351851851852 0.0012802058488748803
8.2 0.0498 0.242 0.145 0.00394 0.3712344914674759 3.6770262122154236 1.744609647741586 0.8486623751033988 0.8488888888888889 0.9866666666666667 0.9223240740740741 0.0012503471674984675
9.2 0.0390 0.236 0.132 0.00358 0.5151966995326802 4.232618063688278 1.72199270350246 0.7261421810478844 0.8311111111111111 0.9911111111111112 0.9254722222222223 0.0012497496716574734
10.2 0.0310 0.226 0.121 0.00334 0.47305771514584194 4.376361578702927 1.7678984520919563 0.8471160586948171 0.8311111111111111 0.9866666666666667 0.9264722222222223 0.0011222014709745198
11.2 0.0417 0.271 0.156 0.00513 0.37075481936233246 3.284233808517456 1.6114458408278542 0.6419439735675059 0.8222222222222222 0.9866666666666667 0.9269351851851853 0.0012931777427545752
12.2 0.0434 0.244 0.139 0.00413 0.32895795255774374 3.3023302257061005 1.6026530202395568 0.5953780313330849 0.8444444444444444 0.9911111111111112 0.9301944444444444 0.001075840556868926
