#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T16:44+0000 #
#####################################################################
#
# seed = 1.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.125 0.688 0.602 0.00597 0.5692892298102379 5.638138651847839 1.607850889520099 0.5835194984633847 0.8930232558139535 0.9813953488372092 0.9424043362561157 4.885188311088669E-4
2.2 0.0865 0.205 0.135 0.00110 0.35435506515204906 3.1287000477313995 1.1869032336981036 0.2283834370725242 0.911504424778761 1.0 0.9533241427643414 3.2323651947571474E-4
3.2 0.0503 0.151 0.0872 0.000783 0.4244351461529732 3.0143737737089396 1.1237824530398939 0.21687022912097467 0.9162790697674419 0.984 0.955656647451201 2.469124165017855E-4
4.2 0.0202 0.114 0.0626 0.000601 0.2328140139579773 3.2022369615733624 1.1258593105133818 0.21273567299769836 0.9116279069767442 1.0 0.9546038061852371 2.66567976452825E-4
5.2 0.0195 0.0866 0.0462 0.000400 0.20866553764790297 3.346270836889744 1.1331757381788825 0.22531894972973338 0.9203539823008849 0.9953488372093023 0.9551041892087216 2.2908541568260007E-4
6.2 0.0414 0.110 0.0698 0.000283 0.34355681762099266 3.4538800567388535 1.034231731396479 0.21500939663736976 0.9203539823008849 0.9906976744186047 0.9590800687023776 2.0668887840041502E-4
7.2 0.0165 0.0767 0.0449 0.000234 0.2686072885990143 2.860881306231022 1.039844134063363 0.17251627117621401 0.9209302325581395 0.9953488372093023 0.9585421448360556 2.086420485356484E-4
8.2 0.0126 0.0587 0.0307 0.000145 0.255336407572031 3.8840104695409536 1.1196385373878002 0.300414951732753 0.9209302325581395 0.9906976744186047 0.9588206360344761 2.4184322441696732E-4
9.2 0.00659 0.0452 0.0214 9.68e-05 0.2715273071080446 3.5672879964113235 1.139986092422987 0.27388682841788664 0.9255813953488372 0.9906976744186047 0.9595742258800992 2.054519536337602E-4
10.2 0.00460 0.0327 0.0151 5.39e-05 0.3030865122564137 3.7174614686518908 1.1840671862205454 0.317296196497382 0.9302325581395349 0.9906976744186047 0.9616305543748025 1.9722985608361816E-4
11.2 0.0234 0.0623 0.0390 9.50e-05 0.3412549397908151 4.5444565042853355 1.0267594162081273 0.36187587413115946 0.9247787610619469 0.9953488372093023 0.9615328753186697 2.0655739052737645E-4
