#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T16:37+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.121 0.668 0.592 0.00633 0.8139097355306149 3.2563374042510986 1.4531353198108263 0.20105474525239014 0.8938053097345132 0.98 0.9454294486841138 3.066901180690777E-4
2.2 0.0885 0.218 0.136 0.00125 0.40271713957190514 2.4440094009041786 1.106206318390226 0.15754281952183793 0.911504424778761 0.992 0.9536867692286979 2.368663414694876E-4
3.2 0.0517 0.154 0.0883 0.000853 0.2677275985479355 1.8071167692542076 1.017279318005118 0.12643895576311462 0.9247787610619469 0.988 0.9559589277436802 2.0226850983473413E-4
4.2 0.0295 0.139 0.0622 0.000671 0.18746763188391924 1.9589795842766762 1.0115920124771947 0.13995589519738816 0.911504424778761 0.992 0.9592144902840226 2.447719165290808E-4
5.2 0.0173 0.102 0.0459 0.000454 0.1580133382230997 1.7672464328061324 1.0401325069885086 0.1353198000899875 0.911504424778761 0.996 0.9569136836177221 2.1930930823132308E-4
6.2 0.0465 0.125 0.0802 0.000283 0.22973275557160378 2.2446431182324886 0.9657908850016004 0.129678186599699 0.9336283185840708 1.0 0.9602159523163811 1.6979529364821367E-4
7.2 0.0209 0.0903 0.0491 0.000241 0.20559233520179987 2.4132149666547775 0.9622373462476617 0.14563000605215168 0.911504424778761 0.996 0.9589745655808084 2.2483319037183447E-4
8.2 0.0147 0.0711 0.0332 0.000165 0.15717980917543173 1.8753907170030288 0.9761727500589548 0.11675326225118365 0.9247787610619469 0.992 0.9606651364070812 1.878597006112961E-4
9.2 0.00812 0.0612 0.0230 0.000136 0.10737214935943484 2.080851163715124 1.0388767055331034 0.15981015544644098 0.9203539823008849 0.996 0.960367500481384 1.8520218423562115E-4
10.2 0.00509 0.0682 0.0164 0.000118 0.10106036521028727 2.459233862347901 1.082373486050339 0.16885234182814624 0.9203539823008849 0.996 0.9595878975941202 1.721833306215454E-4
11.2 0.0226 0.0896 0.0543 0.000306 0.17682214034721255 2.1474509174004197 0.8976343995636853 0.1065367878359499 0.9203539823008849 0.996 0.9628973700265094 1.5893903970427413E-4
12.2 0.0128 0.0457 0.0290 6.41e-05 0.14077729312703013 1.7086321897804737 0.9286556555124813 0.12638017199648383 0.9203539823008849 0.996 0.9617260671853147 1.8299023356800438E-4
