#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T11:05+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.606 1.07 0.930 0.00721 3.9587753748055547 8.024703025817871 5.3684571180589655 0.585994736428385 0.6666666666666666 0.8646616541353384 0.7924355865163266 0.003041473797998936
2.2 0.292 0.657 0.500 0.00742 3.005295991897583 6.089663624763489 4.356097231857954 0.5407893758900358 0.7345132743362832 0.8988326848249028 0.831646032880891 0.0019562597376580433
3.2 0.253 0.545 0.398 0.00684 2.5886325675528497 5.804039835929871 4.050804888834439 0.6095926829344533 0.7300884955752213 0.9221789883268483 0.8442352750061209 0.002033185117683141
4.2 0.221 0.467 0.339 0.00542 2.3961803764104843 5.409711331129074 3.7733975759794403 0.45403460874565255 0.7522123893805309 0.9182879377431906 0.8524702832687141 0.0014099424628062395
5.2 0.188 0.410 0.297 0.00501 2.4215955287218094 5.497157275676727 3.7038281241567956 0.5905609691765094 0.7787610619469026 0.914396887159533 0.8573173992890529 0.0010939903075525435
6.2 0.205 0.495 0.351 0.00757 2.4219408326607663 5.505083739757538 3.6625496792724634 0.4933817278004166 0.7787610619469026 0.9182879377431906 0.8604201308404192 0.0010234497090212903
7.2 0.176 0.431 0.290 0.00517 2.2955314109203755 5.59970760345459 3.5628442328475103 0.604332725057118 0.7787610619469026 0.9186046511627907 0.8651589610211267 0.0010984662155112117
8.2 0.149 0.375 0.254 0.00418 2.3887887001037598 5.997640147805214 3.5232616557882848 0.6096641891199261 0.7566371681415929 0.9182879377431906 0.8637709690879473 0.001245524714991935
9.2 0.122 0.319 0.223 0.00354 2.2123139798641205 6.615800306200981 3.5189768036972655 0.750192117681277 0.7743362831858407 0.9186046511627907 0.8680926824255931 9.935602029027687E-4
10.2 0.104 0.303 0.201 0.00347 2.2288704589009285 6.533709138631821 3.5645692008156216 0.746636527046183 0.827433628318584 0.9108527131782945 0.8720431245790894 6.52532263944572E-4
11.2 0.140 0.388 0.264 0.00558 2.2139277160167694 5.981296792626381 3.393097094403781 0.6009461580886861 0.7964601769911505 0.9224806201550387 0.8713250856337931 7.442604222113168E-4
12.2 0.117 0.335 0.223 0.00385 2.2334686517715454 6.466880485415459 3.3283538241295973 0.6272154818631412 0.8008849557522124 0.9224806201550387 0.8746559550031884 9.771038698672947E-4
