#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T10:42+0000 #
#####################################################################
#
# seed = 1.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.2 0.149 0.244 0.201 0.000635 1.9775387197732925 5.289287477731705 3.2737124577203454 0.6557127317533129 0.8028673835125448 0.9292452830188679 0.8743111735944544 5.295949781670571E-4
14.2 0.122 0.221 0.179 0.000565 1.9259914569556713 5.208081275224686 3.4456174914569906 0.7676310157288369 0.8262548262548263 0.9433962264150944 0.8738607023792018 5.617891936276283E-4
15.2 0.108 0.215 0.165 0.000646 1.980813778936863 5.19307966530323 3.4715897520024255 0.8242349979253818 0.8262548262548263 0.9241706161137441 0.8759476397035513 5.077692528293858E-4
16.2 0.175 0.276 0.226 0.000499 1.8889907896518707 5.362917050719261 3.2026960429211613 0.6916756406401107 0.8262548262548263 0.9245283018867925 0.8769602384075172 5.129313760838679E-4
17.2 0.155 0.248 0.194 0.000512 1.900916077196598 5.369381591677666 3.247277936102667 0.6530762565356768 0.8172043010752689 0.9178571428571428 0.8789544092724161 4.5391563650274433E-4
18.2 0.130 0.225 0.174 0.000509 1.8642221614718437 5.354641750454903 3.2708646816414935 0.7935081475677067 0.8262548262548263 0.9245283018867925 0.8790335169073518 5.425182591700415E-4
19.2 0.107 0.201 0.153 0.000451 1.9030271470546722 5.354641750454903 3.3904228719669236 0.7711728781558989 0.8262548262548263 0.919431279620853 0.8802192481503253 4.578217004875479E-4
20.2 0.0980 0.204 0.139 0.000489 2.0611376389861107 6.072395026683807 3.483310714834564 0.8846258171349519 0.8100358422939068 0.9150943396226415 0.8749770501892052 5.278450600277941E-4
21.2 0.160 0.253 0.207 0.000468 1.898220770061016 4.7558005303144455 3.120334053741923 0.5927928944299147 0.8416988416988417 0.9285714285714286 0.884866100142726 4.088388084976632E-4
22.2 0.142 0.221 0.177 0.000421 1.9706206023693085 5.162337809801102 3.1901553624193184 0.6264583697233224 0.8207885304659498 0.9150943396226415 0.8807010059617704 4.83481895518951E-4
23.2 0.123 0.206 0.156 0.000337 1.9405406415462494 5.380720883607864 3.326542885663609 0.7694891966182988 0.833976833976834 0.919431279620853 0.881380095979706 4.930111195281724E-4
24.2 0.104 0.177 0.138 0.000341 1.7905488908290863 5.802352428436279 3.4119159120309632 0.8577320770938383 0.8262548262548263 0.925 0.8799133508080051 5.428118140826811E-4
25.2 0.0896 0.215 0.128 0.000498 2.0704605728387833 6.016485154628754 3.520012467750348 0.9294633307806462 0.8262548262548263 0.925 0.8785634097124365 4.36852311279392E-4
26.2 0.147 0.255 0.192 0.000483 1.7673306539654732 4.937135010957718 3.1193476856230213 0.6613631339815925 0.8262548262548263 0.9198113207547169 0.8844476966497258 4.6333060428211157E-4
27.2 0.125 0.212 0.161 0.000411 1.7673306539654732 6.114914119243622 3.2226564173955317 0.7333746398067806 0.8223938223938224 0.9241706161137441 0.8797492904125856 5.276417329825485E-4
28.2 0.107 0.197 0.143 0.000395 1.8760386258363724 5.120955139398575 3.328695273781098 0.7076675818481366 0.8262548262548263 0.9321428571428572 0.8793831103267787 5.598146133193376E-4
29.2 0.0889 0.186 0.125 0.000332 1.9689097702503204 6.008544743061066 3.3893784198056287 0.8219104701058656 0.8378378378378378 0.9292452830188679 0.8839912917557278 4.967823046070742E-4
30.2 0.0828 0.164 0.117 0.000379 2.135654643177986 5.644830361008644 3.4265909411672815 0.8476905151937852 0.833976833976834 0.9241706161137441 0.8815741256830509 4.5902991577220884E-4
#####################################################################
# End of data export. Simulation finished at: 2025-01-28T10:49+0000 #
#####################################################################
