#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T13:52+0000 #
#####################################################################
#
# seed = 3.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
12.2 0.00521 0.0880 0.0441 0.000385 0.7383405985310674 3.5708335675299168 1.8942653362804172 0.4374193765997701 0.8721804511278195 0.9779874213836478 0.9309016951251324 5.724493133163458E-4
13.2 0.00382 0.0575 0.0286 0.000181 0.7795699257403612 4.156024444848299 1.9894547677298156 0.5001226017972109 0.8787878787878788 0.9654088050314465 0.9304384480722685 5.046728640434018E-4
14.2 0.00365 0.0397 0.0185 8.26e-05 0.739559518173337 3.9758072197437286 2.0402120065900817 0.5293345558379762 0.8787878787878788 0.9717868338557993 0.9297020352022637 5.480813010281581E-4
15.2 0.00310 0.0738 0.0144 0.000118 0.8143328491132706 4.048778094351292 2.10685276065927 0.5819303627672578 0.8712121212121212 0.9654088050314465 0.9304723384073598 4.695340817804586E-4
16.2 0.00259 0.121 0.0628 0.000764 0.7710878765210509 4.094425849616528 1.9344547454108274 0.4721410988701101 0.8712121212121212 0.9779874213836478 0.9339327967889891 5.753048607755011E-4
17.2 0.00199 0.0645 0.0312 0.000232 0.7758859787136316 4.100288726389408 1.9614792926525602 0.5342810877610432 0.8787878787878788 0.9748427672955975 0.9335562947178846 5.047958226975727E-4
18.2 0.00207 0.0401 0.0185 9.38e-05 0.8968844343908131 4.4894381910562515 2.042014246983399 0.6242768341063928 0.8721804511278195 0.9779874213836478 0.9334300999037571 5.016842103485518E-4
19.2 0.00194 0.0292 0.0121 4.40e-05 0.89669696893543 4.325923308730125 2.0959531556666966 0.6664428755359951 0.8787878787878788 0.9685534591194969 0.9327285010025731 5.141429073229965E-4
20.2 0.00209 0.0479 0.00937 5.62e-05 0.9101304281502962 4.564342632889748 2.1451402737259664 0.7294108599862951 0.8787878787878788 0.9716981132075472 0.9330060932149408 5.566884452839989E-4
21.2 0.00167 0.111 0.0552 0.000692 0.747995865996927 4.0615010894834995 1.9450967858365402 0.5049149273268058 0.8712121212121212 0.9749216300940439 0.9358292610727056 5.651171578931342E-4
22.2 0.00156 0.0540 0.0246 0.000175 0.7962657788302749 4.280892699956894 2.0221738063719386 0.5730423230039573 0.8712121212121212 0.9748427672955975 0.9351923001966227 5.530406514253786E-4
23.2 0.00152 0.0382 0.0143 7.64e-05 0.8367725806310773 4.35687368363142 2.06028946660687 0.6255669573756782 0.8712121212121212 0.9780564263322884 0.9355064872229216 6.246874672864141E-4
24.2 0.00139 0.0244 0.00952 3.41e-05 0.9835860743187368 4.341838821768761 2.112483917149499 0.6227971094057247 0.8636363636363636 0.9748427672955975 0.9346335303954598 5.54147322710232E-4
25.2 0.00169 0.0509 0.00792 5.62e-05 0.8919066504604416 4.707007706165314 2.1736855847783545 0.6812056271161868 0.8712121212121212 0.9683908045977011 0.9338499646898973 5.062184428342402E-4
26.2 0.00171 0.108 0.0498 0.000615 0.8446046921890229 4.022175095975399 1.965704018184662 0.5293113346306197 0.8787878787878788 0.9748427672955975 0.9357268386697517 5.727615178111187E-4
27.2 0.00160 0.0532 0.0211 0.000140 0.8119364744052291 4.071194734424353 2.0204033622858333 0.5538227088829218 0.8636363636363636 0.9749216300940439 0.9359150807428275 5.817611894789234E-4
28.2 0.00159 0.0347 0.0127 6.33e-05 0.9426103360019624 4.734248735010624 2.088067739130073 0.6784588201681623 0.8787878787878788 0.9655172413793104 0.9354221139159481 5.883788787203653E-4
29.2 0.00149 0.0234 0.00842 2.89e-05 0.9461591131985188 4.324811115860939 2.1336323047667256 0.6465345063217021 0.8636363636363636 0.9811320754716981 0.9352526209869586 5.956781632158066E-4
30.2 0.00116 0.0541 0.00697 6.17e-05 0.8589619547128677 5.116207227110863 2.203392953902039 0.8070584785074606 0.8636363636363636 0.9716981132075472 0.9364989798514414 5.261790334724033E-4
#####################################################################
# End of data export. Simulation finished at: 2025-01-28T14:00+0000 #
#####################################################################
