#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T14:16+0000 #
#####################################################################
#
# seed = 1.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.705 1.29 1.21 0.00653 5.4247230887413025 7.492906093597412 6.5693609565496445 0.2436284579405908 0.64 0.772 0.7115 0.001080936170212766
2.2 0.573 0.764 0.696 0.00119 4.7414495050907135 6.658748924732208 5.544064574564497 0.19619398252252945 0.68 0.816 0.755 9.181276595744689E-4
3.2 0.457 0.641 0.572 0.00105 4.043404161930084 6.2458855509758 5.093978660491605 0.28104362091771273 0.684 0.84 0.775 0.0010100425531914896
4.2 0.436 0.587 0.491 0.000905 3.945968419313431 6.046818137168884 4.84443623603632 0.260929194969018 0.716 0.848 0.7880833333333334 8.248439716312052E-4
5.2 0.389 0.524 0.439 0.000728 3.6874325573444366 5.978675991296768 4.724052268080413 0.3151380087309104 0.716 0.852 0.7904166666666667 9.053546099290774E-4
6.2 0.424 0.554 0.489 0.000911 3.4738147854804993 5.949261546134949 4.662460102699697 0.3188374066996634 0.72 0.852 0.795 9.77361702127659E-4
7.2 0.335 0.505 0.429 0.000778 3.365633636713028 5.674781382083893 4.607599971815944 0.22814487614013995 0.752 0.848 0.80075 6.356808510638293E-4
8.2 0.335 0.444 0.381 0.000669 3.4972732812166214 5.644954055547714 4.545671755758424 0.31043261286787577 0.756 0.848 0.8040833333333334 4.7760992907801335E-4
9.2 0.286 0.416 0.345 0.000690 3.421919345855713 5.890679121017456 4.548040457690756 0.36812810165495363 0.748 0.86 0.8048333333333334 6.576737588652473E-4
10.2 0.255 0.379 0.312 0.000685 3.451605647802353 5.696070522069931 4.572464502726992 0.32307917014759185 0.748 0.864 0.8029166666666667 6.493546099290772E-4
11.2 0.326 0.431 0.378 0.000732 3.1506505757570267 5.692916929721832 4.317239029643436 0.33221603946683353 0.752 0.868 0.8141666666666667 5.848226950354599E-4
12.2 0.276 0.397 0.336 0.000718 3.2329339683055878 5.877308368682861 4.3711013334492845 0.36765394018131575 0.74 0.864 0.8131666666666667 7.870354609929068E-4
13.2 0.253 0.366 0.304 0.000639 3.1704149693250656 5.4599589407444 4.356259489742418 0.32980676745817417 0.764 0.856 0.8118333333333333 6.842269503546088E-4
14.2 0.230 0.328 0.275 0.000576 3.1097665280103683 5.507068067789078 4.394712127434711 0.31345885518499383 0.78 0.864 0.8130833333333334 4.7369503546099183E-4
15.2 0.201 0.356 0.255 0.000803 3.267404079437256 5.507068067789078 4.484191578812897 0.34672664214450066 0.768 0.864 0.81325 5.059787234042541E-4
16.2 0.264 0.379 0.326 0.000709 2.9460068941116333 6.454080015420914 4.216892709955573 0.48611353271227137 0.756 0.876 0.8206666666666667 7.103546099290769E-4
17.2 0.230 0.339 0.291 0.000632 2.9685256630182266 5.546235233545303 4.188357370129476 0.4113523340286997 0.776 0.86 0.8234166666666667 5.344609929078004E-4
18.2 0.211 0.306 0.259 0.000560 3.2246192544698715 6.301229327917099 4.326158705788354 0.5039140788477942 0.732 0.864 0.8185 7.09191489361701E-4
19.2 0.192 0.289 0.236 0.000500 2.9460191875696182 6.153925180435181 4.369741975485037 0.48993669903749126 0.768 0.868 0.8194166666666667 5.54886524822694E-4
20.2 0.181 0.337 0.219 0.000700 2.939809486269951 5.937968909740448 4.446590894833207 0.5259156898219342 0.776 0.868 0.8213333333333334 5.462695035460982E-4
21.2 0.246 0.353 0.299 0.000750 2.97818960249424 5.478251576423645 4.1685772848625975 0.4224594280855891 0.772 0.88 0.8276666666666667 5.07120567375886E-4
22.2 0.204 0.307 0.259 0.000538 2.894304409623146 5.498579651117325 4.195468393775324 0.40513563014986304 0.78 0.876 0.8274166666666667 3.95567375886524E-4
23.2 0.176 0.281 0.232 0.000599 2.8434684723615646 5.874171018600464 4.263672083305816 0.4017258247445517 0.772 0.88 0.8243333333333334 5.050780141843961E-4
24.2 0.170 0.264 0.211 0.000486 2.9889201670885086 5.572742968797684 4.3146417440536124 0.46654842031883975 0.768 0.868 0.8264166666666667 5.397375886524816E-4
25.2 0.146 0.267 0.194 0.000628 3.042330041527748 6.378623068332672 4.427824539908518 0.5765588661653522 0.772 0.864 0.8224166666666667 5.962482269503537E-4
26.2 0.221 0.333 0.275 0.000712 2.7842346727848053 5.11592572927475 3.9632044207925596 0.354558777975646 0.788 0.888 0.8344166666666667 5.833120567375884E-4
27.2 0.176 0.288 0.236 0.000544 2.8107509911060333 6.676853269338608 4.142340426954131 0.5322098913826528 0.772 0.88 0.8306666666666667 7.273758865248219E-4
28.2 0.166 0.274 0.212 0.000658 2.9378886222839355 5.686694353818893 4.265541814422856 0.4529111888788323 0.78 0.88 0.8305833333333333 4.7488652482269447E-4
29.2 0.158 0.248 0.192 0.000414 2.5972723960876465 5.807636260986328 4.363446805470933 0.4128564620045941 0.788 0.876 0.8281666666666666 4.3299290780141763E-4
30.2 0.133 0.249 0.175 0.000480 3.0523299127817154 6.3773272931575775 4.386190384936829 0.49675417935839816 0.768 0.86 0.8309166666666666 3.858652482269501E-4
#####################################################################
# End of data export. Simulation finished at: 2025-01-27T14:24+0000 #
#####################################################################
