#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T12:12+0000 #
#####################################################################
#
# seed = 2.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.980 1.76 1.53 0.0243 13.684473276138306 20.976783752441406 17.458236905746162 3.4394084764051356 0.6183673469387755 0.7751371115173674 0.6948364639511896 0.0013372285758817778
2.2 0.599 1.04 0.836 0.0133 11.683707982301712 18.361453771591187 15.02180536906235 2.838717784827216 0.6775510204081633 0.8171846435100548 0.7364378667738166 0.00124216657534182
3.2 0.474 0.807 0.658 0.00743 10.583945959806442 16.627367705106735 13.763476981315762 2.156999584690648 0.7014314928425358 0.8244972577696527 0.7564992179458356 9.301468574267024E-4
4.2 0.397 0.657 0.533 0.00428 10.202791929244995 16.184410989284515 13.105804371763952 2.0364995075925516 0.721881390593047 0.8336380255941499 0.7707663324561405 7.434771223663234E-4
5.2 0.362 0.529 0.437 0.00236 9.84748449921608 15.741274178028107 12.549494837449553 1.9731106534189382 0.736734693877551 0.8427787934186471 0.7813973313658508 7.114525151810503E-4
6.2 0.391 0.692 0.545 0.00690 9.092484474182129 15.137520164251328 12.374570003555466 2.1668837678920148 0.726530612244898 0.8391224862888482 0.782839126468824 7.558517346377638E-4
7.2 0.347 0.517 0.418 0.00257 8.976695865392685 15.053597122430801 11.859258598764427 1.963343255346533 0.7346938775510204 0.8427787934186471 0.7928500301916319 7.10086588124457E-4
8.2 0.225 0.399 0.328 0.00186 8.646750658750534 15.617147654294968 11.710640517606711 2.1742794249093382 0.7489795918367347 0.8482632541133455 0.7982463944697575 5.681796471859015E-4
9.2 0.202 0.313 0.258 0.00110 8.547652810811996 15.617147654294968 11.663479452545289 2.409978019522171 0.7571428571428571 0.850091407678245 0.8022792263706348 5.615098457454399E-4
10.2 0.147 0.313 0.206 0.00127 8.208591349422932 15.519079744815826 11.709374333848245 2.551574232780063 0.7591836734693878 0.8592321755027422 0.8050859091680603 5.42713514992148E-4
11.2 0.277 0.457 0.347 0.00344 7.681879639625549 14.109862923622131 10.866693835744323 2.160789364311394 0.7612244897959184 0.8574040219378428 0.811029945971574 6.800566238913556E-4
12.2 0.157 0.325 0.253 0.00184 7.734439551830292 14.423351541161537 10.87728835954719 2.0560679128604518 0.7673469387755102 0.8592321755027422 0.8173619137831192 5.11392965233782E-4
