#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T16:49+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.991 1.84 1.66 0.0303 14.62232917547226 22.9429811835289 19.36010083431999 5.8037105966332385 0.6007604562737643 0.7657342657342657 0.6705315145305585 0.001309127695205228
2.2 0.708 1.06 0.934 0.00942 12.240754812955856 20.254202663898468 16.31161762836079 4.559143528560631 0.655893536121673 0.8059440559440559 0.720090767639147 0.0010662531456495372
3.2 0.501 0.847 0.735 0.00633 11.761573493480682 19.094524919986725 15.156218057808777 4.29871945150661 0.6673003802281369 0.8111888111888111 0.7381573536090155 0.0010280405791209775
4.2 0.464 0.724 0.601 0.00438 11.176364868879318 18.80336457490921 14.4659058333685 3.6090061096963746 0.6787072243346007 0.8111888111888111 0.7517294395136721 8.714646863703309E-4
5.2 0.391 0.625 0.497 0.00322 10.945344150066376 17.55720365047455 14.017977560559908 3.104528637302393 0.7015209125475285 0.8111888111888111 0.760496179787222 6.50506699000788E-4
6.2 0.346 0.768 0.585 0.00927 10.26263815164566 17.022506594657898 13.518765929465493 2.8810659633393545 0.7091254752851711 0.8304195804195804 0.7660725155284145 8.357178706355441E-4
7.2 0.283 0.607 0.456 0.00497 9.969249233603477 17.150840938091278 13.21721337394168 2.903616595871174 0.7129277566539924 0.8356164383561644 0.7745368965853564 8.509700066878589E-4
8.2 0.237 0.500 0.362 0.00331 9.929639026522636 17.017774522304535 13.011067270922164 2.669754336933247 0.7167300380228137 0.827054794520548 0.779589063678538 6.621159191125382E-4
9.2 0.185 0.401 0.286 0.00211 10.102325573563576 15.973710179328918 13.040325864528617 2.358971952101567 0.7243346007604563 0.8287671232876712 0.7830193395982339 6.315328775557073E-4
10.2 0.148 0.334 0.230 0.00159 10.341399133205414 16.631225436925888 13.174453801941127 2.5165321113224883 0.7433460076045627 0.8374125874125874 0.7887545089261995 5.386887010855408E-4
11.2 0.111 0.515 0.373 0.00764 9.761572554707527 16.40104106068611 12.274747689099362 2.787033308545198 0.7319391634980988 0.8518518518518519 0.7950030980087162 6.785743192720953E-4
12.2 0.0855 0.385 0.269 0.00394 9.556910499930382 17.43440541625023 12.428688964185616 2.9692060266516176 0.7286324786324786 0.8479020979020979 0.7954368176809924 7.078603208500906E-4
