#####################################################################
# Alchemist log file - simulation started at: 2025-01-22T09:01+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.120 1.43 0.989 0.106 1.7342716185376048 6.394204199314117 4.120431521422384 1.8024988723531685 0.6457142857142857 0.9682926829268292 0.837318394471387 0.006766479791511672
2.2 0.0986 0.724 0.409 0.0362 1.2360639460384846 4.341984927654266 2.801523275479364 0.6456492587670518 0.7714285714285715 0.975609756097561 0.889891844421856 0.0023727833555134705
3.2 0.0529 0.451 0.254 0.0131 1.0848566200584173 3.7173304557800293 2.4027780349133536 0.4150212983136911 0.8114285714285714 0.9779951100244498 0.9055683489969734 0.001479603604793631
4.2 0.0310 0.309 0.173 0.00584 1.1029271744191647 3.614985264837742 2.2322540997120086 0.3696124597043923 0.8285714285714286 0.9779951100244498 0.9097736501513138 0.0013291029770959154
5.2 0.0186 0.350 0.127 0.00403 0.9564439081586897 3.5233313888311386 2.2085714552667923 0.39829293618060146 0.8457142857142858 0.9828850855745721 0.9149606425316323 0.0012084226699892579
6.2 0.0115 0.350 0.180 0.00808 0.8015446397475898 3.2645847126841545 2.116513689959665 0.33962889649436634 0.8457142857142858 0.9780487804878049 0.9178677548556861 0.0011502225040931804
7.2 0.00682 0.230 0.118 0.00347 0.8211453817784786 3.78278973326087 2.1004030416522217 0.4036225061131862 0.8514285714285714 0.9779951100244498 0.9197639076878864 0.0011151410081624226
8.2 0.00492 0.168 0.0820 0.00182 0.8385187988169491 3.433942351490259 2.1029884497414892 0.4015039059184011 0.8457142857142858 0.9780487804878049 0.9202781544174451 0.0010963136897353236
9.2 0.00343 0.121 0.0567 0.000941 0.7911707288585603 3.7444194220006466 2.1490613742656857 0.4109127163742814 0.8571428571428571 0.9779951100244498 0.9206798344778058 0.0010317735724115116
10.2 0.00343 0.141 0.0409 0.000692 0.9144448208389804 3.7407476976513863 2.202066526898188 0.44930151639306193 0.8628571428571429 0.9828850855745721 0.9217493617383409 9.552760236617689E-4
11.2 0.0171 0.187 0.0990 0.00193 0.773938940372318 3.1323122568428516 1.9831498042078 0.35483672176449177 0.8571428571428571 0.980440097799511 0.9237217951484528 9.31220318752805E-4
12.2 0.0110 0.128 0.0629 0.000927 0.9043630184605718 3.3228738363832235 2.0417252987289154 0.36849260361119823 0.8571428571428571 0.980440097799511 0.9253480156369385 8.827363460327079E-4
