#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T10:57+0000 #
#####################################################################
#
# seed = 3.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.570 1.10 0.984 0.0110 2.064241260290146 7.484714388847351 5.4089809435730185 2.504234341097573 0.6911764705882353 0.9242424242424242 0.7865875916944893 0.003507798103280485
2.2 0.272 0.688 0.538 0.0165 1.444623239338398 6.970192342996597 4.518678485532291 2.8045625593181387 0.6838235294117647 0.9545454545454546 0.8207279107982455 0.004746719996649551
3.2 0.160 0.590 0.440 0.0187 1.0106111317873 6.301194727420807 4.198047257843427 2.83199250409745 0.7285714285714285 0.9595959595959596 0.8351145274750832 0.00420407239982973
4.2 0.151 0.528 0.382 0.0189 0.9678372591733932 5.825621426105499 3.984454708377598 2.7366154606832787 0.7463235294117647 0.9595959595959596 0.8394470540061723 0.004081024477230509
5.2 0.119 0.510 0.341 0.0194 0.862900372594595 6.198547035455704 3.9254503248012043 2.8057254806314105 0.7352941176470589 0.9646464646464646 0.8429919495046246 0.004312874929590028
6.2 0.124 0.541 0.386 0.0230 0.8260747864842415 6.391060024499893 3.9133165902118585 3.0006985749629616 0.7242647058823529 0.9696969696969697 0.840877273794986 0.004339092315209928
7.2 0.0907 0.496 0.335 0.0205 1.0899875201284885 6.164630711078644 3.848470386103145 2.957105611518889 0.7490774907749077 0.9597989949748744 0.8481183753394056 0.004362265813220457
8.2 0.0703 0.448 0.303 0.0197 0.9564812555909157 6.294874727725983 3.784489603336624 2.7572631165045034 0.7463235294117647 0.949748743718593 0.8475407398957634 0.004035229644193312
9.2 0.0474 0.431 0.274 0.0190 0.7061405666172504 6.835882544517517 3.790027496539551 2.9196526887878433 0.7352941176470589 0.9597989949748744 0.8517363590571476 0.003843936641445389
10.2 0.0381 0.410 0.249 0.0170 0.658871479332447 6.053833216428757 3.7576075309843873 2.8391563024933393 0.7573529411764706 0.9595959595959596 0.8528155782270499 0.0036909177513504816
11.2 0.0689 0.465 0.312 0.0212 0.658871479332447 6.295442134141922 3.60691288512074 2.8243462072962116 0.7463235294117647 0.9597989949748744 0.8562754489949614 0.0039570343780202695
12.2 0.0535 0.414 0.275 0.0190 0.9443877246230841 6.4205580949783325 3.6128049785099083 2.653312238118819 0.7463235294117647 0.9698492462311558 0.8573691377214304 0.003539692915878505
