#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T09:40+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.226 1.12 0.924 0.0214 2.370833683758974 5.369297742843628 3.7547997743240558 0.5978859061662197 0.7488372093023256 0.9455252918287937 0.8696117161992702 0.0028257097208905877
2.2 0.177 0.501 0.317 0.0102 1.3313106866553426 3.9310773760080338 2.548678390853941 0.4316560279302241 0.8177570093457944 0.9688715953307393 0.9061834019063301 0.0013036370112021864
3.2 0.107 0.328 0.195 0.00493 0.998674858128652 3.550476849079132 2.237460708321123 0.3565176439397276 0.8317757009345794 0.980544747081712 0.91713990677867 9.786301217565515E-4
4.2 0.0644 0.233 0.132 0.00256 0.9055691023240797 3.4511057436466217 2.151630134747999 0.3442568672836274 0.8364485981308412 0.9766536964980544 0.9184979888113486 7.685560005545004E-4
5.2 0.0372 0.305 0.0964 0.00256 0.8261375775618944 3.306733161211014 2.0990986162055 0.3414710301690216 0.8411214953271028 0.9766536964980544 0.9201176022873703 7.437770424328896E-4
6.2 0.0570 0.396 0.152 0.00833 0.7780812347191386 3.289927750825882 1.986750545923769 0.32656313220286615 0.8411214953271028 0.980544747081712 0.9245442225778596 8.469109104854022E-4
7.2 0.0302 0.177 0.0905 0.00221 0.7228401217726059 3.105812504887581 2.0032983078058777 0.3318274086719407 0.8691588785046729 0.980544747081712 0.9259148259748629 6.477944981877793E-4
8.2 0.0211 0.127 0.0617 0.00113 0.7532251624506898 3.183415472507477 2.0453792897651843 0.36659824518894807 0.8738317757009346 0.980544747081712 0.9275972343403142 6.541249923814559E-4
9.2 0.00892 0.0915 0.0421 0.000611 0.7410481940660247 3.4385473877191544 2.08864081962747 0.43542277562998905 0.8598130841121495 0.980544747081712 0.9272463210531697 6.483588240509446E-4
10.2 0.00764 0.0655 0.0298 0.000345 0.7517005695408443 3.7692828848958015 2.167523392131262 0.5183830079263166 0.8598130841121495 0.9766536964980544 0.9291854302080544 6.172084439138274E-4
11.2 0.0188 0.161 0.0784 0.00192 0.6405878241348546 3.0745256915688515 1.835568538133335 0.3308969427596487 0.8691588785046729 0.9844357976653697 0.9345633246153903 5.179389379441002E-4
12.2 0.0132 0.0952 0.0445 0.000687 0.6762773890350218 3.325364977121353 1.9209958417223603 0.3968698237745696 0.8691588785046729 0.9844357976653697 0.9327231469346027 5.059120347317199E-4
