#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T16:15+0000 #
#####################################################################
#
# seed = 2.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.806 1.85 1.60 0.0276 14.33277428150177 23.546192049980164 18.81994118789832 6.290736559679451 0.6182495344506518 0.7552182163187856 0.6878543733058444 0.001181908522775238
2.2 0.745 1.05 0.888 0.00710 11.84984502196312 20.69014984369278 15.795220134779811 5.018710113800531 0.6294227188081937 0.7973484848484849 0.7319272370404587 0.001544059245232969
3.2 0.556 0.850 0.693 0.00679 10.738880276679993 18.755750387907028 14.590077840102214 4.207995545997428 0.66270783847981 0.8178368121442126 0.7511934087524577 0.001176060357989735
4.2 0.400 0.714 0.560 0.00567 10.175137430429459 18.181895971298218 13.876576683794458 3.990377656294273 0.672209026128266 0.8235294117647058 0.7636609872377232 0.0012790915462604568
5.2 0.360 0.599 0.460 0.00435 9.783487200737 18.0728962123394 13.454315493193764 3.8439855065775386 0.6864608076009501 0.8238636363636364 0.7725814960921065 0.001125757577795255
6.2 0.327 0.720 0.535 0.00997 9.57563304901123 15.992552191019058 12.728631779396284 2.832456275204498 0.6817102137767221 0.8384991843393148 0.782843381379936 0.0011462896201037294
7.2 0.262 0.578 0.413 0.00666 9.434382125735283 15.686725378036499 12.459669819877794 2.9626888505957467 0.6912114014251781 0.8428030303030303 0.7897210116373042 0.0011873908644841023
8.2 0.206 0.466 0.323 0.00479 9.27604241669178 16.177902579307556 12.399442507419735 3.119034865713863 0.7078384798099763 0.8401305057096248 0.7958775119956509 9.926124458146618E-4
9.2 0.157 0.376 0.253 0.00346 9.59695553779602 15.656440019607544 12.373095825081691 2.8021884206734637 0.7030878859857482 0.8503787878787878 0.799299375618984 9.80249341777011E-4
10.2 0.115 0.376 0.201 0.00319 9.786043927073479 16.41703489422798 12.50233986104528 2.804673345018686 0.7078384798099763 0.8522727272727273 0.8017277248883916 9.260720646863163E-4
11.2 0.0653 0.482 0.330 0.00917 8.708108857274055 16.238506317138672 11.48007668244342 2.897130395440807 0.7197149643705463 0.857685009487666 0.8102897995464117 9.148979135685964E-4
12.2 0.0653 0.367 0.235 0.00544 8.642100900411606 16.460115760564804 11.702803831974355 3.132075621505101 0.7125890736342043 0.8617424242424242 0.8106599825255475 0.0010629627700111267
