#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T15:08+0000 #
#####################################################################
#
# seed = 1.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
14.2 0.219 0.312 0.276 0.000537 12.399931132793427 22.235685408115387 17.209625779651105 3.5483772500614865 0.6526946107784432 0.77 0.7082119095143047 5.665667408688516E-4
15.2 0.179 0.387 0.224 0.000947 12.76264899969101 23.245916724205017 17.52757465218504 4.048627147006655 0.656686626746507 0.774 0.7082538256819694 7.262094968907615E-4
16.2 0.309 0.449 0.405 0.00132 11.478099644184113 19.5399112701416 15.47870023176074 2.82152054920899 0.662 0.78 0.726649617431803 8.098526112438703E-4
17.2 0.195 0.341 0.301 0.000982 11.349807977676392 20.198921620845795 15.923404371365905 3.0861336300630122 0.6706586826347305 0.782 0.7231958582834331 6.101445657756557E-4
18.2 0.175 0.264 0.231 0.000520 11.812001913785934 20.846571624279022 16.431579742270213 3.4135098601382023 0.6766467065868264 0.786 0.7241521124417831 5.303223908421039E-4
19.2 0.135 0.208 0.179 0.000337 11.937192589044571 21.849152445793152 16.872478644053142 3.911457712365476 0.668 0.786 0.7214901862940785 6.602744249189368E-4
20.2 0.107 0.253 0.144 0.000477 12.797125577926636 22.453118681907654 17.322258629836142 4.649294269840047 0.652 0.78 0.7224453592814372 7.928536128787148E-4
21.2 0.234 0.366 0.314 0.00126 10.859706491231918 18.314784944057465 14.840520756629607 2.723858975910752 0.696 0.796 0.7430497338656021 5.871289619907991E-4
22.2 0.159 0.258 0.220 0.000678 10.914607167243958 19.958641529083252 15.454559033736587 3.3018069295188854 0.682 0.788 0.7361389720558882 5.90226661066113E-4
23.2 0.120 0.190 0.165 0.000364 11.154886662960052 20.754845917224884 16.03367259601752 3.990158372262553 0.6866267465069861 0.8 0.7358494677312043 6.586508735335775E-4
24.2 0.0937 0.149 0.127 0.000224 11.927872210741043 21.27277183532715 16.646109740405034 4.246942730536459 0.6786427145708582 0.774 0.7319772122421823 5.272101928276351E-4
25.2 0.0737 0.293 0.105 0.000905 12.005148977041245 22.4158616065979 17.101556807445984 4.551539590836101 0.6766467065868264 0.806 0.7335172987358616 6.506797708499994E-4
26.2 0.175 0.315 0.257 0.00127 10.12800920009613 18.236499547958374 14.42131809114168 3.2770368138723893 0.7005988023952096 0.808 0.7558265968063872 6.145230757536193E-4
27.2 0.106 0.202 0.171 0.000551 10.549048691987991 19.196974515914917 15.13103373721242 3.362421543173542 0.6946107784431138 0.812 0.75016500332668 6.588986930938455E-4
28.2 0.0860 0.152 0.125 0.000247 10.83280873298645 19.882309436798096 15.75238510283331 4.257415734087431 0.6946107784431138 0.798 0.7469621590153027 5.878537627184725E-4
29.2 0.0696 0.118 0.0967 0.000137 11.255691140890121 21.248585402965546 16.32564638275653 4.609732246271697 0.688 0.798 0.74329624085163 6.073313268707564E-4
30.2 0.0562 0.232 0.0808 0.000577 11.368725061416626 21.67958277463913 16.84103143773973 5.219695477119373 0.688622754491018 0.792 0.7419644876912841 5.412648451698697E-4
#####################################################################
# End of data export. Simulation finished at: 2025-01-27T15:23+0000 #
#####################################################################
