#####################################################################
# Alchemist log file - simulation started at: 2025-01-28T15:21+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
13.2 0.109 0.480 0.240 0.0131 1.6515337377786636 6.27265465259552 3.725041037270178 1.499976612042765 0.7142857142857143 0.9309090909090909 0.850955869839745 0.0026561366731357758
14.2 0.0788 0.456 0.220 0.0123 1.5680760070681572 6.7739095985889435 3.740943158666293 1.569379188634165 0.7293233082706767 0.9272727272727272 0.8504019909286883 0.0026369407701191685
15.2 0.0672 0.436 0.200 0.0113 1.5667983368039131 6.7739095985889435 3.8037962978705764 1.7558267305280293 0.7406015037593985 0.92 0.8492992776955353 0.0026368356088431557
16.2 0.0846 0.509 0.266 0.0137 1.4532659947872162 6.2776844799518585 3.6509197567744804 1.3662753177196525 0.7180451127819549 0.9239130434782609 0.8534705737819109 0.002738202418957932
17.2 0.0750 0.493 0.232 0.0131 1.4999630376696587 6.255458474159241 3.6100486752887564 1.3958646066537632 0.7406015037593985 0.9345454545454546 0.8537985492194151 0.002418303443804924
18.2 0.0656 0.455 0.206 0.0122 1.4926465973258018 6.6930999755859375 3.7495854309915257 1.7073358317096745 0.7180451127819549 0.9309090909090909 0.8543043255877613 0.002499741194959421
19.2 0.0515 0.419 0.186 0.0109 1.6728259176015854 6.431652069091797 3.7803610072393594 1.4588476393355931 0.7330827067669173 0.9309090909090909 0.8532304230215382 0.002338150336728845
20.2 0.0424 0.385 0.172 0.0107 1.6098714992403984 6.508328706026077 3.880788955294217 1.731743902611673 0.7368421052631579 0.9345454545454546 0.8541924899659249 0.002497552018651541
21.2 0.0476 0.471 0.249 0.0130 1.4717986583709717 6.0609268099069595 3.7595683461210383 1.3258138110418525 0.7293233082706767 0.9239130434782609 0.8516927884661514 0.002169740254324819
22.2 0.0391 0.425 0.214 0.0118 1.589208908379078 6.020766794681549 3.728703402060394 1.578316204697153 0.7443609022556391 0.9381818181818182 0.8533859146337774 0.0025013521595516845
23.2 0.0384 0.407 0.185 0.0105 1.5103901103138924 6.100503474473953 3.7814576070134835 1.6029952119372195 0.7453183520599251 0.9272727272727272 0.8529777091392137 0.0023419185845166574
24.2 0.0298 0.368 0.167 0.00958 1.6296498700976372 6.892005562782288 3.828344743931666 1.658305857844685 0.7368421052631579 0.9418181818181818 0.8555860999989082 0.0023364710831802605
25.2 0.0361 0.356 0.154 0.00906 1.8076762109994888 6.349437922239304 3.8384505650804686 1.4393088985685452 0.7443609022556391 0.9236363636363636 0.8567394734797644 0.002245692046438619
26.2 0.0224 0.446 0.241 0.0123 1.6585829704999924 6.507770836353302 3.757059823799257 1.4483233482907052 0.7556390977443609 0.9345454545454546 0.8553410872403525 0.0024858235041443064
27.2 0.0231 0.412 0.199 0.0118 1.6450063735246658 6.647086918354034 3.8304007544647902 1.7891260035249306 0.7481203007518797 0.9454545454545454 0.8540468068253801 0.0025819752515355366
28.2 0.0197 0.386 0.176 0.0107 1.5332290083169937 6.2367129027843475 3.8928354763969155 1.6110419463141699 0.7593984962406015 0.9309090909090909 0.8541427556654264 0.0022579373815830505
29.2 0.0228 0.371 0.155 0.00918 1.4573640823364258 7.400126188993454 3.9524417030625045 1.6767993239031278 0.7330827067669173 0.9309090909090909 0.85604226416781 0.0025231733358398335
30.2 0.0239 0.373 0.142 0.00889 1.5199621766805649 6.3356737196445465 3.9528385519515723 1.5824384561029983 0.7556390977443609 0.9345454545454546 0.8577759220919293 0.0019293809713010904
#####################################################################
# End of data export. Simulation finished at: 2025-01-28T15:29+0000 #
#####################################################################
