#####################################################################
# Alchemist log file - simulation started at: 2025-01-22T12:24+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.808 1.51 1.29 0.0208 5.012924492359161 9.95326840877533 6.741105060164745 1.6281714183053306 0.5783132530120482 0.7844311377245509 0.6807640542375409 0.0020570794656693016
2.2 0.596 0.855 0.725 0.00443 3.680833786725998 8.083841562271118 5.556700034210315 1.4564981912067225 0.644 0.824 0.739940292298203 0.0018335981850843073
3.2 0.486 0.696 0.589 0.00244 3.4812014997005463 7.901728570461273 5.125941772300463 1.3035064975999178 0.7005988023952096 0.824 0.7667263345379643 0.0012198811740405191
4.2 0.416 0.615 0.507 0.00217 3.290688991546631 7.472303569316864 4.928100957033726 1.3874727982664559 0.7168674698795181 0.844 0.7759177723338317 0.0010085767609229934
5.2 0.374 0.547 0.447 0.00147 2.884690284729004 8.064128935337067 4.801337364487924 1.7014170431387345 0.7305389221556886 0.8502994011976048 0.7853877515614764 8.972903950599686E-4
6.2 0.367 0.592 0.506 0.00183 3.15925794839859 7.87284192442894 4.755350470542908 1.3725596879017603 0.7125748502994012 0.852 0.7857077780249269 0.0010450946800075907
7.2 0.367 0.545 0.437 0.00128 2.8768268525600433 7.132890492677689 4.677889533340931 1.3310744449238066 0.7305389221556886 0.848 0.7925654738332034 6.95569680183033E-4
8.2 0.321 0.484 0.387 0.00102 2.99519519507885 6.975088268518448 4.55740646387522 1.400636151600456 0.7228915662650602 0.864 0.798327795344028 9.707166515895671E-4
9.2 0.292 0.425 0.346 0.000937 2.916085496544838 7.044497460126877 4.587155693998704 1.2810088664205626 0.7365269461077845 0.86 0.7946684472566443 8.45612270202656E-4
10.2 0.255 0.408 0.313 0.000943 2.676418364048004 7.382914945483208 4.585513240299545 1.6530860627327135 0.7365269461077845 0.86 0.8039243147516721 9.286678067159479E-4
11.2 0.332 0.472 0.385 0.000753 2.598892003297806 9.078282564878464 4.405698207851787 1.8188193249895435 0.7327327327327328 0.88 0.8058307085284215 0.0011814481783995175
12.2 0.264 0.427 0.337 0.000898 2.5937328785657883 6.993300035595894 4.4005519933998585 1.2729887447238262 0.7305389221556886 0.876 0.8072249188136931 7.821334706193011E-4
13.2 0.245 0.392 0.303 0.000793 2.5362886637449265 7.618321388959885 4.458493335029254 1.5730378937399854 0.7409638554216867 0.884 0.8081120266793018 7.199013178075839E-4
