#####################################################################
# Alchemist log file - simulation started at: 2025-01-27T17:42+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time TrainingLoss[min] TrainingLoss[max] TrainingLoss[mean] TrainingLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.2 0.323 0.709 0.562 0.0107 0.8240777496248484 5.115107595920563 2.4379904116329287 0.8617180560742471 0.7822222222222223 0.9644444444444444 0.8903981481481481 0.0022868756676298055
2.2 0.0970 0.352 0.243 0.00636 0.5835181623642711 3.8355791866779327 2.0140040319973735 0.6882078001444302 0.8355555555555556 0.9644444444444444 0.9066111111111111 0.0011814415550302076
3.2 0.0593 0.309 0.203 0.00537 0.4920223951339153 3.9015737175941467 1.9764997713191015 0.685420527648199 0.8355555555555556 0.9866666666666667 0.9114722222222222 0.0012477197268190169
4.2 0.0593 0.279 0.174 0.00450 0.42777971550819416 4.767396006733179 1.9181061178803906 0.8564083327369494 0.8666666666666667 0.9866666666666667 0.9183055555555556 9.98309692671395E-4
5.2 0.0492 0.266 0.160 0.00419 0.39545801654457335 3.7025468572974205 1.8189974351941616 0.6107128514084533 0.8444444444444444 0.9911111111111112 0.9195555555555556 0.001143670081428947
6.2 0.0609 0.312 0.187 0.00618 0.4062740684457822 3.744861274957657 1.8157081054482938 0.6312431065131118 0.8088888888888889 0.9866666666666667 0.9180648148148148 0.0014289507923999658
7.2 0.0473 0.270 0.161 0.00459 0.33075104281305556 4.472565604373813 1.817036183760238 0.7715803727275693 0.8444444444444444 0.9911111111111112 0.9213888888888889 0.0010870386130811668
8.2 0.0385 0.274 0.145 0.00445 0.3484175074844984 4.416932009160519 1.7892854845316635 0.7003361443756978 0.8533333333333334 0.9822222222222222 0.922 0.001308141843971631
9.2 0.0289 0.241 0.133 0.00418 0.33275222033057616 5.0089970380067825 1.796708371748173 0.7403304597712369 0.8177777777777778 0.9866666666666667 0.9224351851851852 0.0012468987829437007
10.2 0.0259 0.229 0.123 0.00376 0.4520536456236641 5.301322892308235 1.8819459145793236 0.9441217705635546 0.8577777777777778 0.9866666666666667 0.9215555555555556 9.172240609403733E-4
11.2 0.0365 0.265 0.154 0.00548 0.4755557104945183 3.627965569496155 1.7107037077618807 0.5118432435475964 0.8488888888888889 0.9733333333333334 0.9248240740740741 9.277225286752478E-4
12.2 0.0327 0.230 0.135 0.00417 0.4021922228857804 4.2506038621068 1.7900871775797549 0.6713403194445737 0.8177777777777778 0.9866666666666667 0.9234814814814815 0.0011648969442255499
